"","Player","Team","Team_within_selected_timeframe","League","Season","Main_Position","Secondary_Position","Tertiary_Position","Age","Market_value","Contract_expires","Matches_played","Minutes_played","Goals","xG","Assists","xA","Duels_per_90","Duels_won_.","Birth_country","Passport_country","Foot","Height","Weight","On_loan","Successful_defensive_actions_per_90","Defensive_duels_per_90","Defensive_duels_won_.","Aerial_duels_per_90","Aerial_duels_won_.","Sliding_tackles_per_90","PAdj_Sliding_tackles","Shots_blocked_per_90","Interceptions_per_90","PAdj_Interceptions","Fouls_per_90","Yellow_cards","Yellow_cards_per_90","Red_cards","Red_cards_per_90","Successful_attacking_actions_per_90","Goals_per_90","Non.penalty_goals","Non.penalty_goals_per_90","xG_per_90","Head_goals","Head_goals_per_90","Shots","Shots_per_90","Shots_on_target_.","Goal_conversion_.","Assists_per_90","Crosses_per_90","Accurate_crosses_.","Crosses_from_left_flank_per_90","Accurate_crosses_from_left_flank_.","Crosses_from_right_flank_per_90","Accurate_crosses_from_right_flank_.","Crosses_to_goalie_box_per_90","Dribbles_per_90","Successful_dribbles_.","Offensive_duels_per_90","Offensive_duels_won_.","Touches_in_box_per_90","Progressive_runs_per_90","Accelerations_per_90","Received_passes_per_90","Received_long_passes_per_90","Fouls_suffered_per_90","Passes_per_90","Accurate_passes_.","Forward_passes_per_90","Accurate_forward_passes_.","Back_passes_per_90","Accurate_back_passes_.","Lateral_passes_per_90","Accurate_lateral_passes_.","Short_._medium_passes_per_90","Accurate_short_._medium_passes_.","Long_passes_per_90","Accurate_long_passes_.","Average_pass_length_m","Average_long_pass_length_m","xA_per_90","Shot_assists_per_90","Second_assists_per_90","Third_assists_per_90","Smart_passes_per_90","Accurate_smart_passes_.","Key_passes_per_90","Passes_to_final_third_per_90","Accurate_passes_to_final_third_.","Passes_to_penalty_area_per_90","Accurate_passes_to_penalty_area_.","Through_passes_per_90","Accurate_through_passes_.","Deep_completions_per_90","Deep_completed_crosses_per_90","Progressive_passes_per_90","Accurate_progressive_passes_.","Conceded_goals","Conceded_goals_per_90","Shots_against","Shots_against_per_90","Clean_sheets","Save_rate_.","xG_against","xG_against_per_90","Prevented_goals","Prevented_goals_per_90","Back_passes_received_as_GK_per_90","Exits_per_90","Aerial_duels_per_90.1","Free_kicks_per_90","Direct_free_kicks_per_90","Direct_free_kicks_on_target_.","Corners_per_90","Penalties_taken","Penalty_conversion_.","General_Position","Dribbles_Completed","Goals_per_xG","Smart_Passes_Completed","Passes_Completed","Defensive_Duels_Won","Progressive_Passes_Completed","Shots_On_Target","Crosses_Completed","Penalty_Area_Passes_Completed","Chance_Creation"
"171","R. Wood","Rotherham United","Rotherham United","England League One","2021/22","CB",NA,NA,36,150000,"",33,2963,1,1.73,1,0.38,18.56,61.54,"England","England","right",191,82,"no",8.78,5.62,74.05,7.11,55.56,0.09,0.15,0.58,4.53,7.49,0.94,4,0.12,1,0.03,0.15,0.03,1,0.03,0.05,1,0.03,7,0.21,28.57,14.286,0.03,0.03,0,0.03,0,0,0,0,0.12,75,0.91,43.33,0.52,0.06,0.03,5.19,0.15,0.73,19.23,74.09,9.78,64.91,1.18,92.31,6.71,83.71,14.43,78.95,4.77,59.87,23.21,35.91,0.01,0.09,0,0,0,0,0.03,2.98,62.24,0.24,50,0.06,100,0.21,0,6.04,58.29,0,NA,0,NA,0,0,0,0,NA,NA,0.88,NA,NA,0,0,0,0,0,0,"CB",0.09,0.6,0,14.247507,4.16161,3.520716,0.059997,0,0.12,2.65076628
"172","S. McConville","Accrington Stanley","Accrington Stanley","England League One","2021/22","LWB","LW","CF",33,150000,"2022-06-30",42,3927,4,4.95,15,15.66,15.4,45.39,"England","England","left",180,74,"no",6.35,4.86,58.96,2.22,28.87,0.37,0.58,0.07,3.12,4.96,0.64,2,0.05,0,0,3.74,0.09,4,0.09,0.11,0,0,74,1.7,40.54,5.405,0.34,3.85,36.9,3,32.82,0.85,51.35,0.34,2.7,56.78,5.29,47.62,1.74,0.96,0.3,19.98,1.74,1.4,30.83,69.52,10.66,61.29,5.04,87.73,11.37,74.19,20.03,79.29,6.99,59.02,23.4,36.91,0.36,2.91,0.02,0.05,0.16,57.14,0.53,5.78,59.52,4.13,47.78,0.55,37.5,0.73,1.47,8.73,80.58,0,NA,0,NA,0,0,0,0,NA,NA,0.32,NA,NA,3.16,0.18,37.5,4.42,0,0,"WB",1.53306,0.818181818181818,0.091424,21.433016,2.865456,7.034634,0.68918,1.42065,1.973314,58.61376551916
"173","S. Conneely","Accrington Stanley","Accrington Stanley","England League One","2021/22","RCMF","DMF",NA,33,150000,"2022-06-30",20,1592,0,0.84,0,0.57,16.51,56.85,"England","England, Republic of Ireland","right",185,68,"no",9.5,6.11,68.52,4.69,57.83,0.57,0.88,0.34,4.75,7.37,0.51,3,0.17,0,0,0.85,0,0,0,0.05,0,0,8,0.45,12.5,0,0,0.45,75,0.06,100,0.4,71.43,0.11,0.68,58.33,2.66,51.06,0.28,0.23,0,21.43,0.28,1.3,39.18,83.41,14.13,72,5.65,96,14.08,90.76,34.6,86.76,4.13,56.16,18.21,30.95,0.03,0.85,0,0,0.11,50,0.11,6.84,76.86,0.96,64.71,0.28,20,0.45,0.34,7.18,66.93,0,NA,0,NA,0,0,0,0,NA,NA,1.07,NA,NA,0.06,0,0,0,0,0,"CM2",0.396644,0,0.055,32.680038,4.186572,4.805574,0.05625,0.3375,0.621216,13.347663419928
"174","K. Knoyle","Doncaster Rovers","Doncaster Rovers","England League One","2021/22","RB","RCB",NA,25,150000,"2023-06-30",41,3734,0,1.64,3,1.57,18.8,51.41,"England","England","right",177,63,"no",7.62,5.69,69.92,3.23,40.3,0.22,0.3,0.27,3.42,4.66,0.65,6,0.14,0,0,1.83,0,0,0,0.04,0,0,21,0.51,19.05,0,0.07,2.24,34.41,0.07,100,2.17,32.22,0.17,1.49,62.9,4.34,46.11,0.75,0.84,0.65,14.99,1.25,0.96,24.56,68.99,9.71,54.34,4.48,93.55,6.89,74.48,16.92,82.19,5.54,42.17,23.39,40.87,0.04,0.29,0,0,0.12,20,0.22,4.68,46.39,2.1,37.93,0.36,26.67,0.17,0.72,6.15,65.49,0,NA,0,NA,0,0,0,0,NA,NA,0.72,NA,NA,0,0,0,0,0,0,"FB",0.93721,0,0.024,16.943944,3.978448,4.027635,0.097155,0.770784,0.79653,21.065743716788
"175","R. Jackson","Gillingham","Gillingham","England League One","2021/22","RB","RWB",NA,31,150000,"2022-06-30",30,2477,1,0.25,2,3.08,13.41,50.68,"England","England","right",175,65,"no",6.87,5.12,57.45,1.53,38.1,0.07,0.09,0.11,3.85,4.83,0.47,3,0.11,1,0.04,3.05,0.04,1,0.04,0.01,0,0,10,0.36,20,10,0.07,3.02,40.96,0.15,25,2.87,41.77,0.44,2.62,63.89,4.32,49.58,0.62,1.6,0.76,15.51,1.05,0.44,25.25,71.22,10.79,58.59,5.05,94.24,6.43,76.84,17.55,83.64,4.87,43.28,25.38,34.96,0.11,0.98,0,0,0.11,66.67,0.36,4.58,54.76,2.18,53.33,0.44,25,0.11,1.27,7.34,65.84,0,NA,0,NA,0,0,0,0,NA,NA,1.02,NA,NA,0.04,0,0,0,0,0,"FB",1.673918,4,0.073337,17.98305,2.94144,4.832656,0.072,1.236992,1.162594,34.5792573533
"176","W. Boyle","Cheltenham Town","Cheltenham Town","England League One","2021/22","LCB",NA,NA,26,150000,"2022-06-30",27,2497,4,3.23,1,0.69,20.26,59.25,"England","England, Scotland","left",191,84,"no",9.41,4.25,67.8,9.8,60.66,0.54,0.73,0.54,5.98,8.03,0.87,7,0.25,0,0,0.97,0.14,4,0.14,0.12,2,0.07,26,0.94,46.15,15.385,0.04,0.29,37.5,0.25,42.86,0,0,0.14,0.61,64.71,1.62,44.44,1.62,0.47,0.25,22.45,0.43,0.87,40.95,76.85,19.61,63.42,3.6,93,13.44,91.42,32.47,84.02,8.25,49.34,22.67,39.08,0.03,0.25,0.07,0,0.11,33.33,0.18,5.33,50,1.01,39.29,0.65,11.11,0.36,0.14,9.41,55.17,0,NA,0,NA,0,0,0,0,NA,NA,1.84,NA,NA,0.04,0,0,0,0,0,"CB",0.394731,1.16666666666667,0.036663,31.470075,2.8815,5.191497,0.43381,0.10875,0.396829,14.409245858158
"177","R. Bennett","Morecambe","Morecambe","England League One","2021/22","LCB","RCB","CB",30,150000,"2023-06-30",26,2099,0,1.66,0,0.04,15.99,58.98,"England","England","right",191,76,"no",9.52,5.19,76.03,5.87,57.66,0.09,0.1,0.64,5.49,6.39,0.26,0,0,0,0,0.56,0,0,0,0.07,0,0,8,0.34,50,0,0,0.21,0,0,0,0.21,0,0.04,0.73,47.06,1.76,34.15,0.51,0.34,0.09,8.88,0.09,0.51,19.47,75.33,9.73,61.23,2.49,96.55,5.53,86.05,14.62,83.28,4.63,53.7,22.25,30.97,0,0.09,0,0,0.09,50,0.04,2.83,56.06,0.56,61.54,0.13,100,0.34,0,5.45,58.27,0,NA,0,NA,0,0,0,0,NA,NA,1.76,NA,NA,0,0,0,0,0,0,"CB",0.343538,0,0.045,14.666751,3.945957,3.175715,0.17,0,0.344624,5.066455729792
"178","C. Stockton","Morecambe","Morecambe","England League One","2021/22","CF",NA,NA,28,150000,"",40,3849,22,16.96,4,1.98,26.4,27.37,"England","England","right",186,75,"no",2.36,1.99,48.24,3.44,35.37,0.16,0.2,0.16,1.24,1.55,1.4,5,0.12,0,0,2.83,0.51,21,0.49,0.4,1,0.02,127,2.97,44.88,17.323,0.09,0.49,28.57,0.09,75,0.4,17.65,0.07,3.06,42.75,12.91,26.27,3.55,0.63,0.23,7.37,2.01,0.84,11.6,67.74,3.06,47.33,2.34,81,4,74.27,10.5,70.6,0.68,48.28,16.94,19.39,0.05,0.49,0.02,0,0.33,14.29,0.23,1.82,53.85,0.8,44.12,0.33,14.29,0.4,0.14,1.24,84.91,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0.05,0.05,50,0,2,50,"CF",1.30815,1.275,0.047157,7.85784,0.959976,1.052884,1.332936,0.139993,0.35296,15.07952085229
"179","P. Digby","Cambridge United","Cambridge United","England League One","2021/22","RDMF","RCMF","LDMF",27,150000,"2023-06-30",41,3996,0,1.54,3,1.81,19.68,55.38,"England","England","right",195,70,"no",9.57,7.05,58.47,5.29,62.98,0.2,0.26,0.36,5.25,6.79,1.17,10,0.23,0,0,0.54,0,0,0,0.03,0,0,24,0.54,20.83,0,0.07,0.41,50,0.14,66.67,0.25,45.45,0,0.41,38.89,2.21,32.65,0.97,0.56,0.25,19.14,0.2,0.41,36.8,80.35,12.73,65.66,5.45,92.98,12,88.93,31.42,83.66,5,61.71,18.15,36.21,0.04,0.38,0.02,0.02,0.11,60,0.2,6.51,68.86,1.22,48.15,0.23,10,0.56,0.2,6.28,65.59,0,NA,0,NA,0,0,0,0,NA,NA,0.47,NA,NA,0.05,0.02,0,0,0,0,"CDM2",0.159449,0,0.066,29.5688,4.122135,4.119052,0.112482,0.205,0.58743,15.53485832494
"180","L. Jones","Cambridge United","Cambridge United","England League One","2021/22","RCB","LCB",NA,26,150000,"2023-06-30",21,2047,0,1.08,1,0.22,16.71,64.74,"England","England, Wales","right",190,75,"no",9.1,4.66,70.75,7.96,62.43,0.09,0.11,0.88,5.72,7.13,0.7,4,0.18,0,0,0.57,0,0,0,0.05,0,0,10,0.44,30,0,0.04,0.31,28.57,0.13,66.67,0.18,0,0.04,0.44,50,1.54,48.57,0.7,1.8,0.57,17.5,0.13,0.97,33.19,78.94,18.2,72.46,1.63,97.3,10.64,86.78,25.11,84.94,7.78,61.58,24.35,41.5,0.01,0.13,0,0.04,0.18,75,0.09,6.68,66.45,0.79,33.33,0.4,44.44,0.22,0.09,10.2,67.24,0,NA,0,NA,0,0,0,0,NA,NA,1.23,NA,NA,0,0,0,0,0,0,"CB",0.22,0,0.135,26.200186,3.29695,6.85848,0.132,0.088567,0.263307,8.99427137198
"181","G. Williams","Cambridge United","Cambridge United","England League One","2021/22","RB",NA,NA,28,150000,"2023-06-30",38,3756,1,1.71,3,2.48,13.85,54.5,"England","England","right",176,70,"no",8.87,5.56,58.19,3.52,57.82,0.24,0.31,0.34,5.39,6.92,0.5,6,0.14,0,0,1.89,0.02,1,0.02,0.04,1,0.02,26,0.62,26.92,3.846,0.07,2.71,38.94,0,0,2.71,38.94,0.26,1.08,60,2.52,49.52,1.29,0.77,0.55,18.45,1.7,0.81,28.35,68.3,12.96,58.23,3.83,96.88,7.52,69.75,19.22,79.68,6.61,46.01,22.35,38.19,0.06,0.53,0,0,0.05,50,0.36,5.68,53.16,2.9,42.15,0.62,34.62,0.46,1.05,7.91,72.73,0,NA,0,NA,0,0,0,0,NA,NA,0.22,NA,NA,0,0,0,0.02,0,0,"FB",0.648,0.5,0.025,19.36305,3.235364,5.752943,0.166904,1.055274,1.22235,32.596515436128
"182","J. Whatmough","Wigan Athletic","Wigan Athletic","England League One","2021/22","RCB","CB",NA,25,125000,"",40,3902,1,2,2,0.97,13.68,64.92,"England","England","right",190,78,"no",7.7,4.15,75,6.16,65.92,0.09,0.14,0.65,4.5,7.06,0.39,4,0.09,0,0,0.37,0.02,1,0.02,0.05,0,0,11,0.25,36.36,9.091,0.05,0.07,66.67,0.05,50,0.02,100,0.02,0.3,69.23,1.18,39.22,0.92,0.39,0.16,31.11,0.18,0.32,48.69,85.46,20.55,71.27,2.35,97.06,23.64,96.2,38.31,92.78,10.33,58.48,26.54,45.44,0.02,0.09,0.02,0,0.02,100,0.09,6,56.54,0.42,22.22,0.46,30,0.14,0.02,9.83,71.13,0,NA,0,NA,0,0,0,0,NA,NA,1.82,NA,NA,0,0,0,0,0,0,"CB",0.20769,0.4,0.02,41.610474,3.1125,6.992079,0.0909,0.046669,0.093324,7.24711612141
"183","L. Brown","AFC Wimbledon","AFC Wimbledon","England League One","2021/22","LB","LWB",NA,31,125000,"2022-06-30",30,2854,3,0.93,3,3.25,11.73,45.97,"England","England","left",183,79,"no",6.81,4.67,59.46,1.36,32.56,0.06,0.1,0.28,3.97,6.27,0.35,7,0.22,0,0,1.83,0.09,3,0.09,0.03,0,0,15,0.47,40,20,0.09,2.78,39.77,2.65,40.48,0.09,33.33,0.35,1.01,50,2.68,34.12,0.69,1.26,0.47,23.43,1.36,0.13,35.89,74.78,15.52,64.84,6.15,94.36,9.56,77.89,26.74,85.02,6.43,46.57,21.7,37.02,0.1,1.01,0,0.03,0.03,100,0.28,6.05,61.46,2.71,52.33,0.32,20,0.32,1.14,10,70.66,0,NA,0,NA,0,0,0,0,NA,NA,0.79,NA,NA,0.98,0.19,66.67,1.51,0,0,"FB",0.505,3,0.03,26.838542,2.776782,7.066,0.188,1.105606,1.418143,32.010509039026
"184","M. Carayol","Gillingham","Gillingham","England League One","2021/22","LW","LAMF","CF",33,100000,"",21,1389,1,1.76,0,0.15,23.52,50.14,"Gambia","Gambia, England","right",177,74,"no",7.13,6.54,61.39,3.24,36,0.65,0.82,0.19,2.46,3.11,1.23,2,0.13,0,0,5.44,0.06,1,0.06,0.11,0,0,23,1.49,26.09,4.348,0,3.63,17.86,2.92,17.78,0.71,18.18,0.84,6.67,63.11,10.95,49.7,2.14,2.72,1.56,11.27,0.71,0.52,20.15,64.63,5.38,61.45,3.82,94.92,6.87,65.09,14.38,76.58,2.33,61.11,25.47,36.12,0.01,0.39,0,0,0.39,50,0.06,1.81,57.14,2.72,30.95,0.45,57.14,0.45,0.78,3.37,59.62,0,NA,0,NA,0,0,0,0,NA,NA,0.13,NA,NA,0.65,0.19,100,1.04,0,0,"Winger",4.209437,0.545454545454545,0.195,13.022945,4.014906,2.009194,0.388741,0.648318,0.84184,16.233764902316
"185","H. Pell","Accrington Stanley","Accrington Stanley","England League One","2021/22","RCMF","AMF","CF",31,100000,"2024-06-30",37,2534,6,6.4,3,1.37,22.62,42.07,"England","England","right",193,85,"no",4.97,3.8,49.53,7.42,54.55,0.75,1.16,0.25,2.34,3.65,1.46,8,0.28,0,0,1.74,0.21,6,0.21,0.23,3,0.11,61,2.17,32.79,9.836,0.11,0.96,40.74,0.11,0,0.85,45.83,0.18,1.14,34.38,5.47,37.66,2.1,0.75,0.43,17.37,1.21,1.63,28.56,73.76,10.26,54.67,6.78,92.15,7.35,79.23,23.48,80.03,4.16,46.15,18.72,31.09,0.05,0.36,0.07,0.04,0.43,58.33,0.25,5.65,52.83,1.63,36.96,0.53,46.67,0.6,0.39,4.65,75.57,0,NA,0,NA,0,0,0,0,NA,NA,0.11,NA,NA,0.28,0.28,25,0.07,1,0,"CM2",0.391932,0.91304347826087,0.250819,21.065856,1.88214,3.514005,0.711543,0.391104,0.602448,21.62954124536
"186","C. Lang","Wigan Athletic","Wigan Athletic","England League One","2021/22","RAMF","AMF","CF",23,100000,"2022-06-30",36,3267,14,8.7,7,4.6,30.8,36.85,"England","England","right",180,73,"no",5.59,5.48,51.26,3.22,32.48,0.17,0.26,0.03,2.62,4.14,1.85,10,0.28,0,0,5.04,0.39,14,0.39,0.24,1,0.03,80,2.2,45,17.5,0.19,2.64,26.04,0.08,0,2.56,26.88,0.41,6.94,46.83,15.7,35.26,3.58,2.4,1.54,11.13,0.88,1.68,17.88,69.18,3.75,61.76,4.63,85.12,5.62,66.67,14.38,78.35,1.07,41.03,18.17,27.07,0.13,0.77,0.08,0,0.22,50,0.44,1.54,57.14,1.9,44.93,0.19,28.57,0.85,0.63,2.4,68.97,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0.11,0.08,33.33,0.19,0,0,"Winger",3.250002,1.625,0.11,12.369384,2.809048,1.65528,0.99,0.687456,0.85367,31.710198222092
"187","O. Rathbone","Rotherham United","Rotherham United","England League One","2021/22","RCMF","LCMF",NA,24,100000,"2024-06-30",36,3165,2,2.45,3,2.82,24.11,43.75,"England","England","right",176,76,"no",9.16,9.21,55.86,3.61,36.22,0.57,0.95,0.17,3.44,5.77,2.16,10,0.28,0,0,2.5,0.06,2,0.06,0.07,0,0,40,1.14,32.5,5,0.09,1.17,24.39,0.54,31.58,0.6,14.29,0.26,2.56,53.33,7.05,38.31,1,1.34,1.05,15.18,0.28,0.82,29.89,75.26,11.43,63.43,4.32,94.08,9.53,79.1,24.09,82.53,4.69,50.91,20.09,34.01,0.08,0.85,0.09,0.03,0.8,60.71,0.28,5.72,60.2,2.45,48.84,0.88,45.16,1.19,0.28,5.91,76.44,0,NA,0,NA,0,0,0,0,NA,NA,0.63,NA,NA,0.03,0,0,0,0,0,"CM2",1.365248,0.857142857142857,0.48568,22.495214,5.144706,4.517604,0.3705,0.285363,1.19658,31.722040835086
"188","Z. Jules","Fleetwood Town","Fleetwood Town","England League One","2021/22","LCB","LB",NA,24,100000,"2023-06-30",22,2016,0,1.55,0,0.89,19.69,55.33,"England","England, Scotland","left",190,80,"yes",9.06,5.94,63.16,5.58,53.6,0.31,0.44,0.36,5,7.04,0.94,4,0.18,1,0.04,1.38,0,0,0,0.07,0,0,10,0.45,30,0,0,0.13,33.33,0.09,50,0.04,0,0,1.92,60.47,3.84,52.33,0.8,1.34,0.49,15.76,0.54,0.4,29.29,78.35,12.95,67.59,2.81,87.3,9.6,90.23,25.31,82.89,3.84,50,18.97,32.07,0.04,0.13,0,0,0.13,33.33,0.04,3.3,58.11,0.45,20,0.31,14.29,0.13,0.04,6.25,57.86,0,NA,0,NA,0,0,0,0,NA,NA,0.8,NA,NA,0,0,0,0,0,0,"CB",1.161024,0,0.043329,22.948715,3.751704,3.61625,0.135,0.043329,0.09,5.842933252146
"189","M. Mandron","Crewe Alexandra","Crewe Alexandra","England League One","2021/22","CF",NA,NA,27,100000,"2022-06-30",29,2302,6,5.41,1,1.48,28.23,36.98,"France","France, Scotland","left",190,82,"no",6.45,4.65,59.66,8.8,39.11,0.12,0.18,0.12,3.56,5.35,1.41,3,0.12,0,0,2.38,0.23,4,0.16,0.21,1,0.04,31,1.21,54.84,19.355,0.04,0.86,36.36,0.35,11.11,0.51,53.85,0.08,1.95,58,9.07,28.02,2.58,0.7,0.55,13.02,2.15,0.7,21.11,74.81,4.89,63.2,4.81,86.18,5.9,70.86,19.47,77.71,0.78,45,14.62,13.48,0.06,0.66,0.04,0,0.59,46.67,0.47,2.15,52.73,1.52,53.85,0.43,36.36,0.98,0.35,3.05,60.26,0,NA,0,NA,0,0,0,0,NA,NA,0.04,NA,NA,0,0,0,0,2,100,"CF",1.131,1.0952380952381,0.275353,15.792391,2.77419,1.83793,0.663564,0.312696,0.81852,30.104182254528
"190","M. Williams","Bolton Wanderers","Bolton Wanderers","England League One","2021/22","RCMF","DMF","RDMF",26,100000,"2022-06-30",37,3431,1,1.57,0,0.39,15.16,48.44,"Wales","Wales","right",183,77,"no",6.85,6.01,54.15,2.2,41.67,0.47,0.75,0.18,3.12,4.97,1.47,9,0.24,0,0,0.39,0.03,1,0.03,0.04,0,0,11,0.29,18.18,9.091,0,0.24,33.33,0.05,50,0.18,28.57,0.05,0.45,58.82,2.36,46.67,0.34,0.63,0.31,23.87,0.18,0.58,36.33,86.71,10.57,71.96,5.56,97.64,14.69,93.39,33.37,90.09,2.75,49.52,18.2,37,0.01,0.29,0.03,0.05,0.08,0,0.05,5.27,70.15,0.5,52.63,0.16,16.67,0.21,0.08,4.72,68.33,0,NA,0,NA,0,0,0,0,NA,NA,0.92,NA,NA,0,0,0,0,0,0,"CM2",0.26469,0.75,0,31.501743,3.254415,3.225176,0.052722,0.079992,0.26315,5.361588012924
"191","M. Blair","Cheltenham Town","Cheltenham Town","England League One","2021/22","RWB","RB",NA,34,100000,"2023-06-30",39,3690,3,4.17,5,2.19,18.17,45.91,"England","England, Scotland","right",178,74,"no",9.63,6.73,53.99,3.95,44.44,0.54,0.73,0.2,5.46,7.46,0.66,5,0.12,0,0,2,0.07,3,0.07,0.1,2,0.05,27,0.66,48.15,11.111,0.12,1.85,19.74,0.02,0,1.78,20.55,0.34,2.41,52.53,3.98,45.4,1.34,1.88,1.22,14.85,1.9,0.32,26.44,67.53,11.1,56.48,5.07,89.9,5.8,68.07,20.9,76.78,3.83,38.22,19.41,35.83,0.05,0.56,0.02,0,0.22,22.22,0.29,4.05,54.22,1.76,36.11,0.39,6.25,0.46,0.44,6.56,58.36,0,NA,0,NA,0,0,0,0,NA,NA,0.61,NA,NA,0,0,0,0,0,0,"WB",1.265973,0.7,0.048884,17.854932,3.633527,3.828416,0.31779,0.36519,0.635536,20.731354838636
"192","C. Raglan","Cheltenham Town","Cheltenham Town","England League One","2021/22","RCB","CB",NA,28,100000,"2023-06-30",26,2306,1,1.4,0,0.52,14.32,55.04,"England","England","right",185,75,"no",8.51,3.86,69.7,6.6,58.58,0.23,0.32,0.39,5.58,7.59,0.59,9,0.35,0,0,0.31,0.04,1,0.04,0.05,1,0.04,12,0.47,16.67,8.333,0,0.47,41.67,0,0,0.47,41.67,0,0.16,25,0.62,18.75,0.7,0.12,0,27.55,0.43,0.12,43.36,77.14,20.18,63.64,3.36,98.84,16.24,86.54,32.12,86.51,10.77,50.72,24.96,41.19,0.02,0.2,0,0,0.08,0,0.12,7.49,49.48,1.21,32.26,0.66,23.53,0.27,0.16,10.3,65.53,0,NA,0,NA,0,0,0,0,NA,NA,1.6,NA,NA,0,0,0,0,0,0,"CB",0.04,0.8,0,33.447904,2.69042,6.74959,0.078349,0.195849,0.390346,12.221871531446
"193","C. Ogilvie","Portsmouth","Portsmouth","England League One","2021/22","LCB","LWB",NA,26,100000,"2023-06-30",28,2562,1,2.25,2,1.74,14.75,60.48,"England","England","left",184,82,"no",7.27,3.48,66.67,4.88,59.71,0.18,0.27,0.63,4.78,7.35,0.42,0,0,0,0,1.19,0.04,1,0.04,0.08,1,0.04,16,0.56,31.25,6.25,0.07,1.16,42.42,1.16,42.42,0,0,0.21,0.63,83.33,1.86,60.38,0.91,1.05,0.32,14.65,0.67,1.48,26.52,76.16,13.56,65.54,2.46,94.29,8.5,87.6,19.53,86.69,5.83,47.59,23.48,36.76,0.06,0.39,0,0,0.04,0,0.18,5.09,55.86,1.65,29.79,0.6,29.41,0.21,0.53,7.13,70.44,0,NA,0,NA,0,0,0,0,NA,NA,0.91,NA,NA,0.07,0,0,0,0,0,"CB",0.524979,0.5,0,20.197632,2.320116,5.022372,0.175,0.492072,0.491535,17.820711025014
"194","M. Harness","Portsmouth","Portsmouth","England League One","2021/22","AMF","RAMF",NA,26,100000,"2022-06-30",34,2961,10,6.57,4,4.31,23.68,41.98,"England","England","right",182,70,"no",7.11,5.78,60,3.5,27.83,0.18,0.3,0.09,3.47,5.67,1.16,4,0.12,1,0.03,5.08,0.3,10,0.3,0.2,1,0.03,52,1.58,42.31,19.231,0.12,4.16,31.39,0.7,30.43,3.43,31.86,0.7,5.02,51.52,9.88,39.38,3.31,1.76,0.91,20,1.09,0.7,32.52,68.32,9.21,54.13,6.47,92.96,9.42,66.45,26.93,76.41,1.61,28.3,18.17,36.64,0.13,1.09,0.12,0.03,1.34,38.64,0.67,3.92,53.49,4.53,38.93,1.28,26.19,1.19,1.31,4.86,74.38,0,NA,0,NA,0,0,0,0,NA,NA,0.21,NA,NA,0.46,0.09,0,1,0,0,"CAM",2.586304,1.5,0.517776,22.217664,3.468,3.614868,0.668498,1.305824,1.763529,58.358073983562
"195","J. Houghton","Plymouth Argyle","Plymouth Argyle","England League One","2021/22","DMF",NA,NA,26,100000,"",38,3604,1,0.72,3,2.92,19.6,51.34,"England","England","right",182,77,"no",8.39,6.67,59.55,4.1,37.8,0.4,0.57,0.45,4.02,5.77,1.22,10,0.25,0,0,0.87,0.02,1,0.02,0.02,0,0,19,0.47,36.84,5.263,0.07,0.62,44,0.35,42.86,0.27,45.45,0.07,0.52,66.67,4.07,52.15,0.2,0.77,0.3,22.9,0.07,1.8,36.23,81.74,11.39,61.62,3.95,96.84,16.58,91.57,30.94,87.33,4.67,49.73,21.14,39.84,0.07,0.6,0.07,0.02,0.3,25,0.2,6.29,65.48,1.57,39.68,0.8,25,0.35,0.25,5.67,67.84,0,NA,0,NA,0,0,0,0,NA,NA,0.57,NA,NA,1,0.05,50,2.52,0,0,"CDM",0.346684,1,0.075,29.614402,3.971985,3.846528,0.173148,0.2728,0.622976,20.444327322608
"196","H. Dunk","Cambridge United","Cambridge United","England League One","2021/22","LB",NA,NA,31,100000,"2022-06-30",34,2697,1,0.93,0,0.83,19.42,54.98,"England","England","left",184,73,"no",10.88,7.21,62.04,5.01,56,0.6,0.78,0.4,5.81,7.5,0.7,4,0.13,0,0,1.77,0.03,1,0.03,0.03,1,0.03,6,0.2,66.67,16.667,0,1.67,40,1.67,40,0,0,0.17,1.57,59.57,3.67,48.18,0.83,0.97,0.57,18.69,0.77,1.47,27.93,70.85,11.85,55.49,5.17,92.9,6.44,78.76,20.99,81.72,5.27,37.34,17.92,29.95,0.03,0.27,0,0,0.07,50,0.13,4.4,46.21,1.57,53.19,0.33,10,0.27,0.67,6.54,57.14,0,NA,0,NA,0,0,0,0,NA,NA,0.43,NA,NA,0.07,0,0,0,0,0,"FB",0.935249,1,0.035,19.788405,4.473084,3.736956,0.13334,0.668,0.835083,17.479894858014
