"","Player","Team","Team_within_selected_timeframe","League","Season","Main_Position","Secondary_Position","Tertiary_Position","Age","Market_value","Contract_expires","Matches_played","Minutes_played","Goals","xG","Assists","xA","Duels_per_90","Duels_won_.","Birth_country","Passport_country","Foot","Height","Weight","On_loan","Successful_defensive_actions_per_90","Defensive_duels_per_90","Defensive_duels_won_.","Aerial_duels_per_90","Aerial_duels_won_.","Sliding_tackles_per_90","PAdj_Sliding_tackles","Shots_blocked_per_90","Interceptions_per_90","PAdj_Interceptions","Fouls_per_90","Yellow_cards","Yellow_cards_per_90","Red_cards","Red_cards_per_90","Successful_attacking_actions_per_90","Goals_per_90","Non.penalty_goals","Non.penalty_goals_per_90","xG_per_90","Head_goals","Head_goals_per_90","Shots","Shots_per_90","Shots_on_target_.","Goal_conversion_.","Assists_per_90","Crosses_per_90","Accurate_crosses_.","Crosses_from_left_flank_per_90","Accurate_crosses_from_left_flank_.","Crosses_from_right_flank_per_90","Accurate_crosses_from_right_flank_.","Crosses_to_goalie_box_per_90","Dribbles_per_90","Successful_dribbles_.","Offensive_duels_per_90","Offensive_duels_won_.","Touches_in_box_per_90","Progressive_runs_per_90","Accelerations_per_90","Received_passes_per_90","Received_long_passes_per_90","Fouls_suffered_per_90","Passes_per_90","Accurate_passes_.","Forward_passes_per_90","Accurate_forward_passes_.","Back_passes_per_90","Accurate_back_passes_.","Lateral_passes_per_90","Accurate_lateral_passes_.","Short_._medium_passes_per_90","Accurate_short_._medium_passes_.","Long_passes_per_90","Accurate_long_passes_.","Average_pass_length_m","Average_long_pass_length_m","xA_per_90","Shot_assists_per_90","Second_assists_per_90","Third_assists_per_90","Smart_passes_per_90","Accurate_smart_passes_.","Key_passes_per_90","Passes_to_final_third_per_90","Accurate_passes_to_final_third_.","Passes_to_penalty_area_per_90","Accurate_passes_to_penalty_area_.","Through_passes_per_90","Accurate_through_passes_.","Deep_completions_per_90","Deep_completed_crosses_per_90","Progressive_passes_per_90","Accurate_progressive_passes_.","Conceded_goals","Conceded_goals_per_90","Shots_against","Shots_against_per_90","Clean_sheets","Save_rate_.","xG_against","xG_against_per_90","Prevented_goals","Prevented_goals_per_90","Back_passes_received_as_GK_per_90","Exits_per_90","Aerial_duels_per_90.1","Free_kicks_per_90","Direct_free_kicks_per_90","Direct_free_kicks_on_target_.","Corners_per_90","Penalties_taken","Penalty_conversion_.","General_Position","Dribbles_Completed","Goals_per_xG","Smart_Passes_Completed","Passes_Completed","Defensive_Duels_Won","Progressive_Passes_Completed","Shots_On_Target","Crosses_Completed","Penalty_Area_Passes_Completed","Chance_Creation"
"214","J. Cousins","Wigan Athletic","Wigan Athletic","England League One","2021/22","LCMF","RCMF",NA,28,700000,"2023-06-30",4,321,0,0.49,0,0,15.42,52.73,"England","England, Jamaica","right",177,72,"no",6.17,4.77,47.06,1.96,71.43,0,0,0,3.93,6,1.4,0,0,0,0,1.68,0,0,0,0.14,0,0,5,1.4,20,0,0,0.28,0,0,0,0.28,0,0,1.4,80,4.77,58.82,1.68,0,0,16.82,0.84,1.68,29.44,89.52,8.69,77.42,7.01,96,8.13,100,26.64,93.68,2.52,55.56,17.71,29.39,0,0.28,0.28,0,0.28,100,0,3.93,71.43,0.56,50,0.28,0,0.28,0,3.08,90.91,0,NA,0,NA,0,0,0,0,NA,NA,1.12,NA,NA,0,0,0,0,0,0,"CM2",1.12,0,0.28,26.354688,2.244762,2.800028,0.28,0,0.28,5.89258432
"215","O. Afolayan","Bolton Wanderers","Bolton Wanderers","England League One","2021/22","AMF","LAMF","RWB",24,0,"2024-06-30",4,319,1,0.61,1,0.28,31.88,42.48,"England","England, Nigeria","right",182,73,"no",6.77,7.05,64,1.41,0,0.28,0.56,0,1.97,3.89,1.97,1,0.28,0,0,5.08,0.28,1,0.28,0.17,0,0,8,2.26,25,12.5,0.28,1.13,25,0.85,33.33,0.28,0,0,7.9,50,16.93,40,1.41,3.39,2.26,19.47,0.56,2.82,29.62,79.05,7.62,66.67,6.49,91.3,8.18,75.86,25.96,84.78,2.54,44.44,17.99,20.23,0.08,1.41,0,0,0.28,100,0.56,4.8,70.59,2.82,60,0.56,50,1.13,0.28,4.8,70.59,0,NA,0,NA,0,0,0,0,NA,NA,1.13,NA,NA,0,0,0,0.28,0,0,"CAM",3.95,1.64705882352941,0.28,23.41461,4.512,3.38832,0.565,0.2825,1.692,41.369240781
"216","S. Cosgrove","AFC Wimbledon","AFC Wimbledon","England League One","2021/22","CF",NA,NA,25,1500000,"2024-06-30",5,312,1,0.64,0,0,35.77,32.26,"England","England","right",192,67,"yes",4.9,4.33,60,11.25,35.9,0.29,0.38,0,2.02,2.63,2.88,1,0.29,0,0,0.87,0.29,1,0.29,0.18,0,0,5,1.44,40,20,0,0.29,0,0.29,0,0,0,0,0.29,100,6.63,30.43,1.44,0.29,0,8.65,2.31,0.87,17.02,50.85,4.62,25,5.19,72.22,5.48,52.63,15.29,50.94,1.44,60,18.07,40.37,0,0,0,0,0,0,0,2.88,30,0.58,0,0,0,0,0,2.31,37.5,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"CF",0.29,1.61111111111111,0,8.65467,2.598,0.86625,0.576,0,0,0
"217","J. Morrell","Portsmouth","Portsmouth","England League One","2021/22","RCMF","RDMF",NA,25,400000,"2024-06-30",4,310,0,0.18,0,0.04,18.58,50,"England","England, Wales","right",185,77,"no",10.16,9,41.94,2.03,71.43,2.32,3.69,0.29,4.06,6.46,2.03,1,0.29,0,0,1.74,0,0,0,0.05,0,0,3,0.87,66.67,0,0,1.45,20,0,0,1.16,25,0.29,1.45,60,2.61,77.78,0,2.03,0.87,26.13,0.29,2.03,42.97,82.43,14.52,70,8.42,96.55,15.68,85.19,38.03,87.02,3.48,58.33,19.5,37.24,0.01,0.87,0,0,1.74,0,0.29,6.97,66.67,3.77,15.38,2.03,0,0.29,0.29,7.26,72,0,NA,0,NA,0,0,0,0,NA,NA,2.61,NA,NA,0.29,0,0,0,0,0,"CM2",0.87,0,0,35.420171,3.7746,5.2272,0.580029,0.29,0.579826,26.350009808308
"218","J. Bennett","Wigan Athletic","Wigan Athletic","England League One","2021/22","LCB","LWB",NA,32,1500000,"2023-06-30",4,307,0,0.12,1,0.32,12.9,40.91,"England","England","left",178,74,"no",5.86,3.22,63.64,4.4,33.33,0,0,0.29,3.81,4.94,0.59,1,0.29,0,0,0.59,0,0,0,0.03,0,0,1,0.29,100,0,0.29,0.88,0,0.59,0,0.29,0,0.29,0.29,0,2.05,42.86,0.29,1.17,0.29,26.68,0,0.88,36.94,85.71,17.3,74.58,2.93,100,11.73,95,30.49,95.19,5.57,47.37,19.44,30.04,0.1,1.47,0,0.29,0.88,33.33,0,6.45,54.55,1.47,40,0.88,0,0.59,0,6.45,90.91,0,NA,0,NA,0,0,0,0,NA,NA,0.29,NA,NA,0.59,0,0,4.1,0,0,"CB",0,0,0.293304,31.661274,2.049208,5.863695,0.29,0,0.588,15.753833571808
"219","B. Celina","Ipswich Town","Ipswich Town","England League One","2021/22","AMF","LAMF",NA,25,3000000,"2024-06-30",4,304,0,0.85,0,0.11,11.55,41.03,"Kosovo","Kosovo, Norway","right",181,70,"yes",3.55,4.44,53.33,0.3,0,0,0,0,1.18,2.26,1.18,1,0.3,0,0,3.26,0,0,0,0.25,0,0,10,2.96,20,0,0,1.18,75,0.89,66.67,0.3,100,0,2.96,50,5.63,31.58,2.66,2.07,0.3,40.86,1.18,1.18,49.44,86.23,13.32,77.78,9.77,96.97,17.76,83.33,45,90.13,3.26,36.36,16.08,23.7,0.03,1.18,0,0,0.59,50,0,6.22,71.43,3.85,53.85,0.89,0,1.18,0.89,6.51,72.73,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,1.48,0.3,0,1.48,0,0,"CAM",1.48,0,0.295,42.632112,2.367852,4.734723,0.592,0.885,2.073225,29.26567326705
"220","B. Norton-Cuffy","Lincoln City","Lincoln City","England League One","2021/22","RB",NA,NA,18,0,"",3,304,0,0,1,0.71,18.95,57.81,"England","England","right",181,0,"no",6.22,4.74,62.5,2.66,55.56,0,0,0,3.26,4.85,0.89,0,0,0,0,4.14,0,0,0,0,0,0,1,0.3,0,0,0.3,3.26,36.36,0,0,2.96,40,0.3,4.14,71.43,8.59,58.62,0.89,2.37,1.48,22.2,3.26,0.3,31.97,75.93,9.77,66.67,4.74,81.25,10.95,78.38,27.24,83.7,1.48,20,16.78,37.69,0.21,1.18,0,0,0,0,0.89,2.96,60,2.96,40,0.3,0,0.89,1.48,7.7,57.69,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"FB",2.957202,NA,0,24.274821,2.9625,4.44213,0,1.185336,1.184,54.356802592592
"221","D. Cirkin","Sunderland","Sunderland","England League One","2021/22","LB","LCB",NA,20,0,"2024-06-30",3,300,0,0.24,0,0,21.6,56.94,"Republic of Ireland","Republic of Ireland, England","left",182,72,"no",10.8,7.5,80,5.4,50,0.6,0.91,0,4.2,6.36,0.9,1,0.3,0,0,2.4,0,0,0,0.07,0,0,2,0.6,0,0,0,0.9,33.33,0.9,33.33,0,0,0,3.3,63.64,5.1,58.82,1.2,1.5,0.6,18.9,1.2,1.8,30.9,69.9,14.4,50,6,95,5.7,84.21,24.6,80.49,5.4,27.78,18.44,32.67,0,0,0,0,0,0,0,3.6,50,1.2,50,0.3,0,0.3,0.3,8.4,42.86,0,NA,0,NA,0,0,0,0,NA,NA,1.2,NA,NA,0,0,0,0,0,0,"FB",2.10012,0,0,21.5991,6,3.60024,0,0.29997,0.6,7.87801923834
"222","H. Lawrence","AFC Wimbledon","AFC Wimbledon","England League One","2021/22","RWB",NA,NA,20,0,"2023-06-30",4,299,0,0.02,0,0.12,16.25,66.67,"England","England","right",171,62,"yes",8.73,8.13,74.07,2.41,87.5,0,0,0.3,2.71,3.21,0,0,0,0,0,2.71,0,0,0,0.01,0,0,1,0.3,0,0,0,2.71,33.33,0.3,0,2.41,37.5,0.6,2.71,66.67,4.82,50,0.6,1.81,0,15.35,0.9,0.6,26.19,70.11,7.22,54.17,6.32,85.71,8.43,71.43,20.47,76.47,3.01,60,20.7,20.65,0.04,1.2,0,0,0,0,0,3.61,50,2.11,42.86,0,0,0.3,0.6,4.82,68.75,0,NA,0,NA,0,0,0,0,NA,NA,0.3,NA,NA,1.2,0,0,2.11,0,0,"WB",1.806757,0,0,18.361809,6.021891,3.31375,0,0.903243,0.904346,13.493563073914
"223","T. Rowe","Doncaster Rovers","Doncaster Rovers","England League One","2021/22","LB",NA,NA,33,500000,"2023-06-30",3,299,1,0.55,0,0.1,26.49,45.45,"England","England","left",180,81,"no",7.83,7.22,70.83,10.54,37.14,0.3,0.47,0.3,2.41,3.75,1.51,1,0.3,0,0,4.21,0.3,1,0.3,0.16,0,0,5,1.51,60,20,0,3.31,54.55,3.31,54.55,0,0,0.3,3.31,45.45,5.12,35.29,3.01,0.6,0.6,19.87,1.81,0.3,30.7,72.55,14.15,63.83,4.21,100,9.33,74.19,21.67,81.94,5.72,47.37,22.48,39.42,0.03,0.3,0,0,0,0,0.3,3.61,50,2.41,62.5,0.6,0,0.3,1.2,9.03,76.67,0,NA,0,NA,0,0,0,0,NA,NA,0.9,NA,NA,0,0,0,0,0,0,"FB",1.504395,1.875,0,22.27285,5.113926,6.923301,0.906,1.805605,1.50625,35.19983480931
"224","D. Andrew","Fleetwood Town","Fleetwood Town","England League One","2021/22","LB","LWB",NA,31,75000,"2024-06-30",3,299,0,0.03,1,0.85,12.34,51.22,"England","England","left",180,72,"no",4.21,2.71,55.56,3.01,80,0,0,0,2.71,3.29,0.3,1,0.3,0,0,0.9,0,0,0,0.01,0,0,1,0.3,0,0,0.3,2.11,14.29,2.11,14.29,0,0,0.6,0.6,100,3.01,50,0.3,0.9,0.9,18.66,2.71,0.3,25.28,58.33,9.93,33.33,3.01,100,9.63,71.88,15.35,72.55,7.83,42.31,28.76,44.5,0.26,0.9,0,0.3,0,0,0,9.03,36.67,3.01,20,1.51,20,0.9,0.6,7.83,57.69,0,NA,0,NA,0,0,0,0,NA,NA,0.9,NA,NA,1.51,0,0,1.81,0,0,"FB",0.6,0,0,14.745824,1.505676,4.517127,0,0.301519,0.602,25.049304854718
"225","C. McGrandles","Lincoln City","Lincoln City","England League One","2021/22","DMF",NA,NA,26,250000,"2022-06-30",4,299,0,0.42,0,0.07,20.47,58.82,"Scotland","Scotland","right",183,68,"no",14.15,6.92,69.57,3.01,70,0.3,0.41,1.2,9.03,12.33,0.3,0,0,0,0,1.81,0,0,0,0.13,0,0,1,0.3,0,0,0,0.3,0,0,0,0,0,0.3,2.41,75,6.62,50,1.2,0.3,0.3,25.59,0.3,1.81,48.76,87.65,15.05,72,6.02,100,20.77,94.2,43.34,90.97,5.12,64.71,18.96,30.15,0.02,0.6,0,0,0,0,0.3,7.22,58.33,2.41,75,1.51,80,1.51,0,6.62,72.73,0,NA,0,NA,0,0,0,0,NA,NA,0.9,NA,NA,0,0,0,0,0,0,"CDM",1.8075,0,0,42.73814,4.814244,4.814726,0,0,1.8075,32.739277015
"226","J. Norwood","Ipswich Town","Ipswich Town","England League One","2021/22","CF","AMF",NA,31,50000,"2022-06-30",5,298,2,1.04,0,0.05,24.46,39.51,"England","England","right",183,82,"no",3.32,3.62,41.67,7.55,52,0,0,0,1.81,3.33,1.81,2,0.6,0,0,2.11,0.6,2,0.6,0.31,1,0.3,6,1.81,66.67,33.333,0,0.6,50,0.3,100,0.3,0,0.3,1.21,50,6.34,19.05,3.93,2.11,0.3,16.91,3.62,1.21,18.12,68.33,3.62,33.33,5.44,77.78,4.23,71.43,16.31,72.22,1.21,25,16.13,29.02,0.02,0.6,0,0,0,0,0,2.42,37.5,0.3,0,0.6,0,0.91,0.3,1.21,25,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"CF",0.605,1.93548387096774,0,12.381396,1.508454,0.3025,1.206727,0.3,0,5.47101174
"227","G. Williams","Cambridge United","Cambridge United","England League One","2021/22","RB","RCB",NA,29,150000,"2023-06-30",3,292,0,0.52,0,0,16.03,63.46,"England","England","right",176,70,"no",10.79,7.71,76,2.77,77.78,1.23,1.32,0.62,3.7,3.96,0.62,1,0.31,0,0,0.92,0,0,0,0.16,0,0,3,0.92,33.33,0,0,1.23,0,0,0,1.23,0,0,0.92,66.67,1.85,50,0.62,0,0.31,10.79,0.92,0.92,19.11,41.94,10.17,36.36,1.54,80,4.32,50,12.02,53.85,5.86,26.32,21.54,34.81,0,0,0,0,0,0,0,4.01,15.38,0.92,0,0,0,0,0,5.86,36.84,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"FB",0.613364,0,0,8.014734,5.8596,2.158824,0.306636,0,0,0
"228","J. Böðvarsson","Bolton Wanderers","Bolton Wanderers","England League One","2021/22","CF","AMF",NA,30,600000,"2023-06-30",5,292,3,0.61,2,1.25,34.83,42.48,"Iceland","Iceland","right",190,85,"no",5.24,3.7,75,9.55,38.71,0.31,0.57,0,2.16,3.96,0,0,0,0,0,4.93,0.92,3,0.92,0.19,0,0,4,1.23,75,75,0.62,2.16,57.14,1.23,75,0.92,33.33,0.62,4.01,69.23,13.87,46.67,4.01,2.47,0.92,11.1,2.47,0.92,21.27,66.67,7.09,65.22,4.62,73.33,5.86,63.16,18.8,68.85,0.31,0,14.55,4.69,0.38,1.54,0,0,0,0,1.23,2.47,62.5,1.54,40,0.31,0,0.62,1.54,3.7,66.67,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"CF",2.776123,4.84210526315789,0,14.180709,2.775,2.46679,0.9225,1.234224,0.616,68.122074619728
"229","M. Watters","Milton Keynes Dons","Milton Keynes Dons","England League One","2021/22","CF",NA,NA,22,150000,"2024-06-30",4,290,4,2.17,1,0.64,17.69,35.09,"England","England","right",180,80,"yes",2.79,1.86,66.67,4.03,23.08,0,0,0,1.55,2.05,0.31,0,0,0,0,4.03,1.24,4,1.24,0.67,0,0,11,3.41,90.91,36.364,0.31,1.24,25,0,0,1.24,25,0.31,0.93,66.67,5.59,38.89,4.97,1.24,1.55,10.24,3.72,0.93,11.79,50,2.79,33.33,1.86,50,2.48,50,10.55,52.94,0.31,0,12.25,12.41,0.2,0.31,0.62,0,0,0,0.31,0.62,50,0.62,0,0,0,0,0.31,1.55,40,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"CF",0.620031,1.85074626865672,0,5.895,1.240062,0.62,3.100031,0.31,0,19.87567629
"230","S. O'Keefe","Gillingham","Gillingham","England League One","2021/22","LCMF","RCMF",NA,31,400000,"2023-06-30",4,290,0,0.01,0,0.06,16.45,37.74,"England","England","right",173,64,"no",7.76,5.9,52.63,2.79,22.22,1.24,1.97,0.31,3.41,5.41,0.93,1,0.31,0,0,0.62,0,0,0,0,0,0,1,0.31,0,0,0,0.62,50,0.62,50,0,0,0,2.48,12.5,4.03,23.08,0.31,0,0,6.83,0.62,0,15.21,71.43,6.21,50,3.1,100,3.72,75,12.41,80,2.17,28.57,19.45,27.93,0.02,0.31,0,0,0,0,0.31,3.72,50,0.62,50,0,0,0,0.31,2.79,77.78,0,NA,0,NA,0,0,0,0,NA,NA,0.62,NA,NA,0,0,0,0,0,0,"CM2",0.31,NA,0,10.864503,3.10517,2.170062,0,0.31,0.31,14.82728561
"231","P. Kalambayi","AFC Wimbledon","AFC Wimbledon","England League One","2021/22","RCB",NA,NA,22,0,"2024-06-30",3,288,0,0,0,0,15.31,63.27,"England","England, Congo DR","right",183,70,"no",8.13,5.31,82.35,4.38,50,0,0,0,3.75,4.8,0.31,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,50,1.88,66.67,0.63,0.63,0,5.63,0,1.56,15.31,67.35,9.38,53.33,1.25,100,3.44,81.82,11.56,75.68,3.75,41.67,22.99,38.86,0,0,0,0,0,0,0,2.5,75,0.31,0,0,0,0.31,0,6.25,45,0,NA,0,NA,0,0,0,0,NA,NA,0.63,NA,NA,0,0,0,0,0,0,"CB",0.315,NA,0,10.311285,4.372785,2.8125,0,0,0,0
"232","D. N'Lundulu","Cheltenham Town","Cheltenham Town","England League One","2021/22","CF",NA,NA,23,1500000,"2024-06-30",4,286,1,1.39,0,0.23,31.47,27,"England","England, Congo DR","right",180,75,"yes",4.41,4.72,26.67,10.38,18.18,0,0,0,3.15,4.48,2.83,2,0.63,0,0,4.09,0.31,1,0.31,0.44,0,0,5,1.57,40,20,0,0.94,0,0.63,0,0.31,0,0,4.72,66.67,11.96,36.84,2.2,2.2,0.31,10.38,3.78,1.26,13.53,72.09,3.15,70,4.72,86.67,3.46,63.64,12.27,76.92,0.31,100,15.13,5.94,0.07,0.63,0,0,0.31,100,0.31,0.94,66.67,0.94,66.67,0.31,100,0.63,0,1.26,50,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"CF",3.146824,0.704545454545455,0.31,9.753777,1.258824,0.63,0.628,0,0.626698,21.921474951684
"233","C. Kelman","Gillingham","Gillingham","England League One","2021/22","CF",NA,NA,20,200000,"2023-06-30",3,286,0,0.34,0,0.5,25.8,37.8,"England","England, United States","right",180,70,"yes",4.09,3.15,100,4.09,23.08,0.31,0.53,0,0.63,1.05,0.63,1,0.31,1,0.31,2.52,0,0,0,0.11,0,0,4,1.26,50,0,0,1.57,40,0.63,50,0.94,33.33,0.63,4.09,30.77,11.01,28.57,3.78,0.63,0.63,7.55,0.63,0.94,11.33,69.44,1.89,50,4.09,84.62,3.15,60,9.76,74.19,0,0,13.69,0,0.16,0.94,0,0,0,0,0.63,0.31,0,0.94,66.67,0,0,0.94,0.63,1.26,75,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"CF",1.258493,0,0,7.867552,3.15,0.945,0.63,0.628,0.626698,35.087929077684
"234","M. Whittaker","Lincoln City","Lincoln City","England League One","2021/22","RW","RWF",NA,21,1000000,"2025-06-30",3,285,2,0.77,0,0.65,19.26,45.9,"England","England","left",183,69,"yes",4.11,4.11,46.15,0.95,100,0.32,0.46,0,1.89,2.77,0.63,1,0.32,0,0,6.32,0.63,2,0.63,0.24,0,0,12,3.79,50,16.667,0,0.63,0,0.63,0,0,0,0.32,7.26,56.52,12.95,43.9,1.58,3.47,1.26,28.11,2.53,1.58,30.95,80.61,4.11,53.85,8.21,88.46,11.68,83.78,27.79,84.09,2.53,62.5,16.96,46.46,0.2,0.63,0,0,0.95,33.33,0.63,3.16,70,2.21,28.57,1.26,25,0.95,0,3.16,80,0,NA,0,NA,0,0,0,0,NA,NA,0.32,NA,NA,0,0,0,0,0,0,"Winger",4.103352,2.625,0.316635,24.948795,1.896765,2.528,1.895,0,0.631397,42.631205253346
"235","K. Watts","Wigan Athletic","Wigan Athletic","England League One","2021/22","LCB",NA,NA,22,0,"2024-06-30",3,284,0,0.16,0,0,12.99,68.29,"England","England","left",190,75,"yes",3.49,2.85,77.78,4.44,78.57,0.32,0.48,0,0.95,1.43,0.63,1,0.32,0,0,0.32,0,0,0,0.05,0,0,2,0.63,0,0,0,0.63,50,0.63,50,0,0,0,0.32,0,0.95,66.67,0.95,0.95,0,32.32,0,1.27,45.63,87.5,21.87,79.71,3.49,100,16.8,94.34,33.91,94.39,11.09,68.57,25.24,48.28,0,0.32,0,0,0,0,0,8.87,71.43,0.95,66.67,0.63,50,0.32,0.32,10.46,84.85,0,NA,0,NA,0,0,0,0,NA,NA,1.27,NA,NA,0,0,0,0,0,0,"CB",0,0,0,39.92625,2.21673,8.87531,0,0.315,0.633365,9.93224920117
"236","L. Jephcott","Plymouth Argyle","Plymouth Argyle","England League One","2021/22","CF",NA,NA,22,0,"2023-06-30",5,284,1,1.98,0,0.1,16.48,23.08,"England","England, Wales","right",177,75,"no",2.54,2.54,37.5,2.22,0,0,0,0,1.58,2.38,0.63,0,0,0,0,1.27,0.32,1,0.32,0.63,0,0,8,2.54,25,12.5,0,0.63,0,0.63,0,0,0,0,0.63,100,6.97,31.82,3.17,0.32,0,10.14,0.63,0.95,16.16,74.51,3.8,41.67,5.07,100,5.39,76.47,14.26,82.22,1.27,25,13.37,17.65,0.03,0.32,0,0,0.63,0,0.32,2.54,37.5,0.32,100,0.63,0,0.63,0,1.27,50,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"CF",0.63,0.507936507936508,0,12.040816,0.9525,0.635,0.635,0,0.32,17.33813813
"237","N. Ennis","Plymouth Argyle","Plymouth Argyle","England League One","2021/22","CF",NA,NA,22,0,"2023-06-30",5,282,0,0.07,0,0.07,31.91,24,"England","England, Jamaica","right",178,76,"no",2.87,2.87,44.44,6.06,10.53,0.32,0.43,0,1.28,1.71,1.28,0,0,0,0,1.91,0,0,0,0.02,0,0,1,0.32,100,0,0,0.32,100,0,0,0.32,100,0,3.83,33.33,17.55,29.09,0.96,0.64,0.64,7.66,1.91,1.6,12.77,75,2.55,62.5,4.79,80,2.87,77.78,11.81,75.68,0.96,66.67,13.13,23.23,0.02,0.64,0,0,0,0,0,0.64,50,1.6,60,0,0,0.96,0,1.91,66.67,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"CF",1.276539,0,0,9.5775,1.275428,1.273397,0.32,0.32,0.96,10.14014546
"238","D. Kasumu","Milton Keynes Dons","Milton Keynes Dons","England League One","2021/22","AMF","RCMF",NA,22,0,"2022-06-30",4,282,0,0.28,1,0.84,26.17,47.56,"England","England, Nigeria","right",180,70,"no",6.06,5.43,64.71,2.87,44.44,0.64,1.03,0,1.91,3.1,1.6,1,0.32,0,0,2.55,0,0,0,0.09,0,0,4,1.28,25,0,0.32,1.28,25,0.32,0,0.96,33.33,0,4.15,46.15,11.49,44.44,3.83,1.28,0.96,17.87,0.32,3.19,25.85,77.78,6.06,47.37,6.06,94.74,5.43,82.35,23.94,81.33,0.64,50,13.02,13.08,0.27,0.96,0,0.32,0.96,0,0.96,1.6,60,0.96,0,0.32,0,0.32,0.32,1.6,60,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"CAM",1.915225,0,0,20.10613,3.513753,0.96,0.32,0.32,0,45.34865203
"239","Z. Robinson","AFC Wimbledon","AFC Wimbledon","England League One","2021/22","CF",NA,NA,19,0,"",4,281,1,0.56,1,0.24,31.07,25.77,"England","England","unknown",0,0,"no",3.84,2.56,87.5,12.17,26.32,0,0,0.64,1.6,1.88,0.64,0,0,0,0,0.96,0.32,1,0.32,0.18,1,0.32,3,0.96,33.33,33.333,0.32,0.64,50,0.32,0,0.32,100,0,0.64,50,10.57,18.18,1.92,0.32,0.32,3.84,1.92,0.96,11.53,63.89,3.52,54.55,3.52,90.91,2.88,55.56,10.57,66.67,0.32,0,16.68,7.66,0.08,0.32,0,0,0.64,0,0.32,2.24,28.57,0,0,0.32,0,0,0.32,0.96,66.67,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"CF",0.32,1.77777777777778,0,7.366517,2.24,0.640032,0.319968,0.32,0,16.88757992
"240","A. Pilkington","Fleetwood Town","Fleetwood Town","England League One","2021/22","LW","CF","AMF",33,500000,"2022-06-30",5,279,0,0.42,0,0.21,28.06,29.89,"England","England, Republic of Ireland","right",181,81,"no",5.48,5.81,50,4.52,28.57,0.32,0.49,0,2.26,3.44,0.65,1,0.32,0,0,2.58,0,0,0,0.14,0,0,3,0.97,33.33,0,0,1.61,0,0.65,0,0.97,0,0,5.16,43.75,13.55,26.19,1.94,0.32,0,9.03,0.97,0.97,18.71,82.76,2.58,50,5.81,100,6.45,95,14.52,93.33,2.58,75,22.75,37.96,0.07,0.32,0,0,0.32,0,0,1.94,66.67,0.32,100,0.32,0,0.32,0,1.61,80,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"Winger",2.2575,0,0,15.484396,2.905,1.288,0.323301,0,0.32,7.14620703
"241","T. Clarke","Fleetwood Town","Fleetwood Town","England League One","2021/22","LCB","CB",NA,34,400000,"2023-06-30",3,278,0,0,0,0.05,18.78,58.62,"England","England","right",183,77,"no",9.39,4.86,60,8.09,72,0.32,0.38,0.65,6.15,7.31,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0.32,100,0.32,100,0,0,0,0.32,0,0.32,0,0,0.32,0,9.39,0.32,0.32,24.6,77.63,14.57,71.11,2.59,87.5,6.47,85,18.78,77.59,5.5,76.47,21.71,28.3,0.02,0.32,0,0,0,0,0.32,6.15,84.21,0.65,100,0.65,50,0,0.32,8.42,69.23,0,NA,0,NA,0,0,0,0,NA,NA,2.27,NA,NA,0,0,0,0,0,0,"CB",0,NA,0,19.09698,2.916,5.829166,0,0.32,0.65,21.28830162
"242","R. Hutchinson","Cheltenham Town","Cheltenham Town","England League One","2021/22","LWB","LB",NA,22,0,"2022-06-30",3,278,0,0,0,0.16,18.13,57.14,"England","England","left",179,75,"no",14.89,10.68,66.67,1.94,50,1.62,2.14,0.32,6.15,8.14,1.94,1,0.32,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0.65,50,0.65,50,0,0,0,1.29,75,2.27,57.14,0.65,1.62,0,22.34,1.29,0.97,30.76,81.05,8.09,64,7.45,95.65,9.71,83.33,27.52,84.71,2.59,50,18.72,38.84,0.05,0.97,0,0,0,0,0.65,3.88,75,0.32,0,0.32,0,0,0.32,7.12,68.18,0,NA,0,NA,0,0,0,0,NA,NA,0.97,NA,NA,0,0,0,0.97,0,0,"WB",0.9675,NA,0,24.93098,7.120356,4.854416,0,0.325,0,26.23633843
